Date,Name,Rank,Points,Flag,Conference,CountryUrl,PageUrl
2010-05-28,Ukraine,19.0,1823.0,https://api.fifa.com/api/v3/picture/flags-sq-2/UKR,UEFA,https://www.fifa.com/fifa-world-ranking/UKR,https://www.fifa.com/api/ranking-overview?locale=en&dateId=ranking_20100528
2010-05-28,Spain,20.0,1812.0,https://api.fifa.com/api/v3/picture/flags-sq-2/ESP,UEFA,https://www.fifa.com/fifa-world-ranking/ESP,https://www.fifa.com/api/ranking-overview?locale=en&dateId=ranking_20100528
2010-05-28,Korea Republic,21.0,1806.0,https://api.fifa.com/api/v3/picture/flags-sq-2/KOR,AFC,https://www.fifa.com/fifa-world-ranking/KOR,https://www.fifa.com/api/ranking-overview?locale=en&dateId=ranking_20100528
2010-05-28,Mexico,22.0,1775.0,https://api.fifa.com/api/v3/picture/flags-sq-2/MEX,CONCACAF,https://www.fifa.com/fifa-world-ranking/MEX,https://www.fifa.com/api/ranking-overview?locale=en&dateId=ranking_20100528
2010-05-28,New Zealand,23.0,1752.0,https://api.fifa.com/api/v3/picture/flags-sq-2/NZL,OFC,https://www.fifa.com/fifa-world-ranking/NZL,https://www.fifa.com/api/ranking-overview?locale=en&dateId=ranking_20100528
2010-05-28,Czech Republic,24.0,1735.0,https://api.fifa.com/api/v3/picture/flags-sq-2/CZE,UEFA,https://www.fifa.com/fifa-world-ranking/CZE,https://www.fifa.com/api/ranking-overview?locale=en&dateId=ranking_20100528
2010-05-28,Scotland,25.0,1717.0,https://api.fifa.com/api/v3/picture/flags-sq-2/SCO,UEFA,https://www.fifa.com/fifa-world-ranking/SCO,https://www.fifa.com/api/ranking-overview?locale=en&dateId=ranking_20100528
2010-05-28,Switzerland,26.0,1685.0,https://api.fifa.com/api/v3/picture/flags-sq-2/SUI,UEFA,https://www.fifa.com/fifa-world-ranking/SUI,https://www.fifa.com/api/ranking-overview?locale=en&dateId=ranking_20100528
2010-05-28,Poland,27.0,1660.0,https://api.fifa.com/api/v3/picture/flags-sq-2/POL,UEFA,https://www.fifa.com/fifa-world-ranking/POL,https://www.fifa.com/api/ranking-overview?locale=en&dateId=ranking_20100528
2010-05-28,Nigeria,28.0,1656.0,https://api.fifa.com/api/v3/picture/flags-sq-2/NGA,CAF,https://www.fifa.com/fifa-world-ranking/NGA,https://www.fifa.com/api/ranking-overview?locale=en&dateId=ranking_20100528
2010-05-28,Argentina,29.0,1649.0,https://api.fifa.com/api/v3/picture/flags-sq-2/ARG,CONMEBOL,https://www.fifa.com/fifa-world-ranking/ARG,https://www.fifa.com/api/ranking-overview?locale=en&dateId=ranking_20100528
2010-05-28,Republic of Ireland,30.0,1633.0,https://api.fifa.com/api/v3/picture/flags-sq-2/IRL,UEFA,https://www.fifa.com/fifa-world-ranking/IRL,https://www.fifa.com/api/ranking-overview?locale=en&dateId=ranking_20100528
2010-05-28,Vietnam,31.0,1612.0,https://api.fifa.com/api/v3/picture/flags-sq-2/VIE,AFC,https://www.fifa.com/fifa-world-ranking/VIE,https://www.fifa.com/api/ranking-overview?locale=en&dateId=ranking_20100528
2010-05-28,Hungary,32.0,1597.0,https://api.fifa.com/api/v3/picture/flags-sq-2/HUN,UEFA,https://www.fifa.com/fifa-world-ranking/HUN,https://www.fifa.com/api/ranking-overview?locale=en&dateId=ranking_20100528
2010-05-28,Belgium,33.0,1596.0,https://api.fifa.com/api/v3/picture/flags-sq-2/BEL,UEFA,https://www.fifa.com/fifa-world-ranking/BEL,https://www.fifa.com/api/ranking-overview?locale=en&dateId=ranking_20100528
2010-05-28,Thailand,33.0,1596.0,https://api.fifa.com/api/v3/picture/flags-sq-2/THA,AFC,https://www.fifa.com/fifa-world-ranking/THA,https://www.fifa.com/api/ranking-overview?locale=en&dateId=ranking_20100528
2010-05-28,Chinese Taipei,35.0,1585.0,https://api.fifa.com/api/v3/picture/flags-sq-2/TPE,AFC,https://www.fifa.com/fifa-world-ranking/TPE,https://www.fifa.com/api/ranking-overview?locale=en&dateId=ranking_20100528
2010-05-28,Romania,35.0,1585.0,https://api.fifa.com/api/v3/picture/flags-sq-2/ROU,UEFA,https://www.fifa.com/fifa-world-ranking/ROU,https://www.fifa.com/api/ranking-overview?locale=en&dateId=ranking_20100528
2010-05-28,Serbia,37.0,1580.0,https://api.fifa.com/api/v3/picture/flags-sq-2/SRB,UEFA,https://www.fifa.com/fifa-world-ranking/SRB,https://www.fifa.com/api/ranking-overview?locale=en&dateId=ranking_20100528
2010-05-28,Colombia,38.0,1577.0,https://api.fifa.com/api/v3/picture/flags-sq-2/COL,CONMEBOL,https://www.fifa.com/fifa-world-ranking/COL,https://www.fifa.com/api/ranking-overview?locale=en&dateId=ranking_20100528
2010-05-28,Slovakia,39.0,1574.0,https://api.fifa.com/api/v3/picture/flags-sq-2/SVK,UEFA,https://www.fifa.com/fifa-world-ranking/SVK,https://www.fifa.com/api/ranking-overview?locale=en&dateId=ranking_20100528
2010-05-28,Austria,40.0,1568.0,https://api.fifa.com/api/v3/picture/flags-sq-2/AUT,UEFA,https://www.fifa.com/fifa-world-ranking/AUT,https://www.fifa.com/api/ranking-overview?locale=en&dateId=ranking_20100528
2010-05-28,Portugal,41.0,1562.0,https://api.fifa.com/api/v3/picture/flags-sq-2/POR,UEFA,https://www.fifa.com/fifa-world-ranking/POR,https://www.fifa.com/api/ranking-overview?locale=en&dateId=ranking_20100528
2010-05-28,Belarus,42.0,1546.0,https://api.fifa.com/api/v3/picture/flags-sq-2/BLR,UEFA,https://www.fifa.com/fifa-world-ranking/BLR,https://www.fifa.com/api/ranking-overview?locale=en&dateId=ranking_20100528
2010-05-28,Myanmar,43.0,1541.0,https://api.fifa.com/api/v3/picture/flags-sq-2/MYA,AFC,https://www.fifa.com/fifa-world-ranking/MYA,https://www.fifa.com/api/ranking-overview?locale=en&dateId=ranking_20100528
2010-05-28,Trinidad and Tobago,44.0,1536.0,https://api.fifa.com/api/v3/picture/flags-sq-2/TRI,CONCACAF,https://www.fifa.com/fifa-world-ranking/TRI,https://www.fifa.com/api/ranking-overview?locale=en&dateId=ranking_20100528
2010-05-28,Ghana,45.0,1531.0,https://api.fifa.com/api/v3/picture/flags-sq-2/GHA,CAF,https://www.fifa.com/fifa-world-ranking/GHA,https://www.fifa.com/api/ranking-overview?locale=en&dateId=ranking_20100528
2010-05-28,Peru,46.0,1522.0,https://api.fifa.com/api/v3/picture/flags-sq-2/PER,CONMEBOL,https://www.fifa.com/fifa-world-ranking/PER,https://www.fifa.com/api/ranking-overview?locale=en&dateId=ranking_20100528
2010-05-28,Costa Rica,47.0,1520.0,https://api.fifa.com/api/v3/picture/flags-sq-2/CRC,CONCACAF,https://www.fifa.com/fifa-world-ranking/CRC,https://www.fifa.com/api/ranking-overview?locale=en&dateId=ranking_20100528
2010-05-28,Bulgaria,48.0,1513.0,https://api.fifa.com/api/v3/picture/flags-sq-2/BUL,UEFA,https://www.fifa.com/fifa-world-ranking/BUL,https://www.fifa.com/api/ranking-overview?locale=en&dateId=ranking_20100528
2010-05-28,Uzbekistan,49.0,1502.0,https://api.fifa.com/api/v3/picture/flags-sq-2/UZB,AFC,https://www.fifa.com/fifa-world-ranking/UZB,https://www.fifa.com/api/ranking-overview?locale=en&dateId=ranking_20100528
2010-05-28,Wales,50.0,1500.0,https://api.fifa.com/api/v3/picture/flags-sq-2/WAL,UEFA,https://www.fifa.com/fifa-world-ranking/WAL,https://www.fifa.com/api/ranking-overview?locale=en&dateId=ranking_20100528
2010-05-28,Chile,51.0,1481.0,https://api.fifa.com/api/v3/picture/flags-sq-2/CHI,CONMEBOL,https://www.fifa.com/fifa-world-ranking/CHI,https://www.fifa.com/api/ranking-overview?locale=en&dateId=ranking_20100528
2010-05-28,Ecuador,52.0,1473.0,https://api.fifa.com/api/v3/picture/flags-sq-2/ECU,CONMEBOL,https://www.fifa.com/fifa-world-ranking/ECU,https://www.fifa.com/api/ranking-overview?locale=en&dateId=ranking_20100528
2010-05-28,Jordan,53.0,1464.0,https://api.fifa.com/api/v3/picture/flags-sq-2/JOR,AFC,https://www.fifa.com/fifa-world-ranking/JOR,https://www.fifa.com/api/ranking-overview?locale=en&dateId=ranking_20100528
2010-05-28,Greece,54.0,1455.0,https://api.fifa.com/api/v3/picture/flags-sq-2/GRE,UEFA,https://www.fifa.com/fifa-world-ranking/GRE,https://www.fifa.com/api/ranking-overview?locale=en&dateId=ranking_20100528
2010-05-28,IR Iran,55.0,1452.0,https://api.fifa.com/api/v3/picture/flags-sq-2/IRN,AFC,https://www.fifa.com/fifa-world-ranking/IRN,https://www.fifa.com/api/ranking-overview?locale=en&dateId=ranking_20100528
2010-05-28,India,56.0,1440.0,https://api.fifa.com/api/v3/picture/flags-sq-2/IND,AFC,https://www.fifa.com/fifa-world-ranking/IND,https://www.fifa.com/api/ranking-overview?locale=en&dateId=ranking_20100528
2010-05-28,South Africa,57.0,1411.0,https://api.fifa.com/api/v3/picture/flags-sq-2/RSA,CAF,https://www.fifa.com/fifa-world-ranking/RSA,https://www.fifa.com/api/ranking-overview?locale=en&dateId=ranking_20100528
2010-05-28,Haiti,58.0,1405.0,https://api.fifa.com/api/v3/picture/flags-sq-2/HAI,CONCACAF,https://www.fifa.com/fifa-world-ranking/HAI,https://www.fifa.com/api/ranking-overview?locale=en&dateId=ranking_20100528
2010-05-28,Slovenia,59.0,1403.0,https://api.fifa.com/api/v3/picture/flags-sq-2/SVN,UEFA,https://www.fifa.com/fifa-world-ranking/SVN,https://www.fifa.com/api/ranking-overview?locale=en&dateId=ranking_20100528
2010-05-28,Croatia,60.0,1397.0,https://api.fifa.com/api/v3/picture/flags-sq-2/CRO,UEFA,https://www.fifa.com/fifa-world-ranking/CRO,https://www.fifa.com/api/ranking-overview?locale=en&dateId=ranking_20100528
2010-05-28,Israel,61.0,1383.0,https://api.fifa.com/api/v3/picture/flags-sq-2/ISR,UEFA,https://www.fifa.com/fifa-world-ranking/ISR,https://www.fifa.com/api/ranking-overview?locale=en&dateId=ranking_20100528
2010-05-28,Turkey,62.0,1382.0,https://api.fifa.com/api/v3/picture/flags-sq-2/TUR,UEFA,https://www.fifa.com/fifa-world-ranking/TUR,https://www.fifa.com/api/ranking-overview?locale=en&dateId=ranking_20100528
2010-05-28,Hong Kong,63.0,1368.0,https://api.fifa.com/api/v3/picture/flags-sq-2/HKG,AFC,https://www.fifa.com/fifa-world-ranking/HKG,https://www.fifa.com/api/ranking-overview?locale=en&dateId=ranking_20100528
2010-05-28,Azerbaijan,64.0,1356.0,https://api.fifa.com/api/v3/picture/flags-sq-2/AZE,UEFA,https://www.fifa.com/fifa-world-ranking/AZE,https://www.fifa.com/api/ranking-overview?locale=en&dateId=ranking_20100528
2010-05-28,Bahrain,65.0,1355.0,https://api.fifa.com/api/v3/picture/flags-sq-2/BHR,AFC,https://www.fifa.com/fifa-world-ranking/BHR,https://www.fifa.com/api/ranking-overview?locale=en&dateId=ranking_20100528
2010-05-28,Kazakhstan,66.0,1352.0,https://api.fifa.com/api/v3/picture/flags-sq-2/KAZ,UEFA,https://www.fifa.com/fifa-world-ranking/KAZ,https://www.fifa.com/api/ranking-overview?locale=en&dateId=ranking_20100528
2010-05-28,Northern Ireland,66.0,1352.0,https://api.fifa.com/api/v3/picture/flags-sq-2/NIR,UEFA,https://www.fifa.com/fifa-world-ranking/NIR,https://www.fifa.com/api/ranking-overview?locale=en&dateId=ranking_20100528
2010-05-28,Faroe Islands,68.0,1351.0,https://api.fifa.com/api/v3/picture/flags-sq-2/FRO,UEFA,https://www.fifa.com/fifa-world-ranking/FRO,https://www.fifa.com/api/ranking-overview?locale=en&dateId=ranking_20100528
2010-05-28,Indonesia,68.0,1351.0,https://api.fifa.com/api/v3/picture/flags-sq-2/IDN,AFC,https://www.fifa.com/fifa-world-ranking/IDN,https://www.fifa.com/api/ranking-overview?locale=en&dateId=ranking_20100528
2010-05-28,Equatorial Guinea,70.0,1348.0,https://api.fifa.com/api/v3/picture/flags-sq-2/EQG,CAF,https://www.fifa.com/fifa-world-ranking/EQG,https://www.fifa.com/api/ranking-overview?locale=en&dateId=ranking_20100528
2010-05-28,Morocco,71.0,1338.0,https://api.fifa.com/api/v3/picture/flags-sq-2/MAR,CAF,https://www.fifa.com/fifa-world-ranking/MAR,https://www.fifa.com/api/ranking-overview?locale=en&dateId=ranking_20100528
2010-05-28,Algeria,72.0,1332.0,https://api.fifa.com/api/v3/picture/flags-sq-2/ALG,CAF,https://www.fifa.com/fifa-world-ranking/ALG,https://www.fifa.com/api/ranking-overview?locale=en&dateId=ranking_20100528
2010-05-28,Côte d'Ivoire,73.0,1331.0,https://api.fifa.com/api/v3/picture/flags-sq-2/CIV,CAF,https://www.fifa.com/fifa-world-ranking/CIV,https://www.fifa.com/api/ranking-overview?locale=en&dateId=ranking_20100528
2010-05-28,Tunisia,74.0,1327.0,https://api.fifa.com/api/v3/picture/flags-sq-2/TUN,CAF,https://www.fifa.com/fifa-world-ranking/TUN,https://www.fifa.com/api/ranking-overview?locale=en&dateId=ranking_20100528
2010-05-28,Venezuela,74.0,1327.0,https://api.fifa.com/api/v3/picture/flags-sq-2/VEN,CONMEBOL,https://www.fifa.com/fifa-world-ranking/VEN,https://www.fifa.com/api/ranking-overview?locale=en&dateId=ranking_20100528
2010-05-28,Lithuania,76.0,1320.0,https://api.fifa.com/api/v3/picture/flags-sq-2/LTU,UEFA,https://www.fifa.com/fifa-world-ranking/LTU,https://www.fifa.com/api/ranking-overview?locale=en&dateId=ranking_20100528
2010-05-28,Cameroon,77.0,1317.0,https://api.fifa.com/api/v3/picture/flags-sq-2/CMR,CAF,https://www.fifa.com/fifa-world-ranking/CMR,https://www.fifa.com/api/ranking-overview?locale=en&dateId=ranking_20100528
2010-05-28,Guam,78.0,1308.0,https://api.fifa.com/api/v3/picture/flags-sq-2/GUM,AFC,https://www.fifa.com/fifa-world-ranking/GUM,https://www.fifa.com/api/ranking-overview?locale=en&dateId=ranking_20100528
2010-05-28,Estonia,79.0,1307.0,https://api.fifa.com/api/v3/picture/flags-sq-2/EST,UEFA,https://www.fifa.com/fifa-world-ranking/EST,https://www.fifa.com/api/ranking-overview?locale=en&dateId=ranking_20100528
2010-05-28,Guatemala,80.0,1297.0,https://api.fifa.com/api/v3/picture/flags-sq-2/GUA,CONCACAF,https://www.fifa.com/fifa-world-ranking/GUA,https://www.fifa.com/api/ranking-overview?locale=en&dateId=ranking_20100528
2010-05-28,Egypt,81.0,1294.0,https://api.fifa.com/api/v3/picture/flags-sq-2/EGY,CAF,https://www.fifa.com/fifa-world-ranking/EGY,https://www.fifa.com/api/ranking-overview?locale=en&dateId=ranking_20100528
2010-05-28,Senegal,81.0,1294.0,https://api.fifa.com/api/v3/picture/flags-sq-2/SEN,CAF,https://www.fifa.com/fifa-world-ranking/SEN,https://www.fifa.com/api/ranking-overview?locale=en&dateId=ranking_20100528
2010-05-28,Mali,83.0,1293.0,https://api.fifa.com/api/v3/picture/flags-sq-2/MLI,CAF,https://www.fifa.com/fifa-world-ranking/MLI,https://www.fifa.com/api/ranking-overview?locale=en&dateId=ranking_20100528
2010-05-28,Laos,84.0,1288.0,https://api.fifa.com/api/v3/picture/flags-sq-2/LAO,AFC,https://www.fifa.com/fifa-world-ranking/LAO,https://www.fifa.com/api/ranking-overview?locale=en&dateId=ranking_20100528
2010-05-28,Philippines,85.0,1267.0,https://api.fifa.com/api/v3/picture/flags-sq-2/PHI,AFC,https://www.fifa.com/fifa-world-ranking/PHI,https://www.fifa.com/api/ranking-overview?locale=en&dateId=ranking_20100528
2010-05-28,Malaysia,86.0,1252.0,https://api.fifa.com/api/v3/picture/flags-sq-2/MAS,AFC,https://www.fifa.com/fifa-world-ranking/MAS,https://www.fifa.com/api/ranking-overview?locale=en&dateId=ranking_20100528
2010-05-28,Dominican Republic,87.0,1235.0,https://api.fifa.com/api/v3/picture/flags-sq-2/DOM,CONCACAF,https://www.fifa.com/fifa-world-ranking/DOM,https://www.fifa.com/api/ranking-overview?locale=en&dateId=ranking_20100528
2010-05-28,Latvia,88.0,1234.0,https://api.fifa.com/api/v3/picture/flags-sq-2/LVA,UEFA,https://www.fifa.com/fifa-world-ranking/LVA,https://www.fifa.com/api/ranking-overview?locale=en&dateId=ranking_20100528
2010-05-28,Bosnia and Herzegovina,89.0,1230.0,https://api.fifa.com/api/v3/picture/flags-sq-2/BIH,UEFA,https://www.fifa.com/fifa-world-ranking/BIH,https://www.fifa.com/api/ranking-overview?locale=en&dateId=ranking_20100528
2010-05-28,Luxembourg,90.0,1214.0,https://api.fifa.com/api/v3/picture/flags-sq-2/LUX,UEFA,https://www.fifa.com/fifa-world-ranking/LUX,https://www.fifa.com/api/ranking-overview?locale=en&dateId=ranking_20100528
2010-05-28,Palestine,91.0,1212.0,https://api.fifa.com/api/v3/picture/flags-sq-2/PLE,AFC,https://www.fifa.com/fifa-world-ranking/PLE,https://www.fifa.com/api/ranking-overview?locale=en&dateId=ranking_20100528
2010-05-28,Bolivia,92.0,1210.0,https://api.fifa.com/api/v3/picture/flags-sq-2/BOL,CONMEBOL,https://www.fifa.com/fifa-world-ranking/BOL,https://www.fifa.com/api/ranking-overview?locale=en&dateId=ranking_20100528
2010-05-28,Suriname,93.0,1189.0,https://api.fifa.com/api/v3/picture/flags-sq-2/SUR,CONCACAF,https://www.fifa.com/fifa-world-ranking/SUR,https://www.fifa.com/api/ranking-overview?locale=en&dateId=ranking_20100528
2010-05-28,Honduras,94.0,1175.0,https://api.fifa.com/api/v3/picture/flags-sq-2/HON,CONCACAF,https://www.fifa.com/fifa-world-ranking/HON,https://www.fifa.com/api/ranking-overview?locale=en&dateId=ranking_20100528
2010-05-28,Cuba,95.0,1168.0,https://api.fifa.com/api/v3/picture/flags-sq-2/CUB,CONCACAF,https://www.fifa.com/fifa-world-ranking/CUB,https://www.fifa.com/api/ranking-overview?locale=en&dateId=ranking_20100528
2010-05-28,Angola,96.0,1151.0,https://api.fifa.com/api/v3/picture/flags-sq-2/ANG,CAF,https://www.fifa.com/fifa-world-ranking/ANG,https://www.fifa.com/api/ranking-overview?locale=en&dateId=ranking_20100528
2010-05-28,Congo DR,97.0,1149.0,https://api.fifa.com/api/v3/picture/flags-sq-2/COD,CAF,https://www.fifa.com/fifa-world-ranking/COD,https://www.fifa.com/api/ranking-overview?locale=en&dateId=ranking_20100528
2010-05-28,El Salvador,98.0,1148.0,https://api.fifa.com/api/v3/picture/flags-sq-2/SLV,CONCACAF,https://www.fifa.com/fifa-world-ranking/SLV,https://www.fifa.com/api/ranking-overview?locale=en&dateId=ranking_20100528
2010-05-28,Kyrgyz Republic,99.0,1143.0,https://api.fifa.com/api/v3/picture/flags-sq-2/KGZ,AFC,https://www.fifa.com/fifa-world-ranking/KGZ,https://www.fifa.com/api/ranking-overview?locale=en&dateId=ranking_20100528
2010-05-28,Nicaragua,100.0,1142.0,https://api.fifa.com/api/v3/picture/flags-sq-2/NCA,CONCACAF,https://www.fifa.com/fifa-world-ranking/NCA,https://www.fifa.com/api/ranking-overview?locale=en&dateId=ranking_20100528
2010-05-28,Malta,101.0,1115.0,https://api.fifa.com/api/v3/picture/flags-sq-2/MLT,UEFA,https://www.fifa.com/fifa-world-ranking/MLT,https://www.fifa.com/api/ranking-overview?locale=en&dateId=ranking_20100528
2010-05-28,Puerto Rico,102.0,1091.0,https://api.fifa.com/api/v3/picture/flags-sq-2/PUR,CONCACAF,https://www.fifa.com/fifa-world-ranking/PUR,https://www.fifa.com/api/ranking-overview?locale=en&dateId=ranking_20100528
2010-05-28,Armenia,103.0,1089.0,https://api.fifa.com/api/v3/picture/flags-sq-2/ARM,UEFA,https://www.fifa.com/fifa-world-ranking/ARM,https://www.fifa.com/api/ranking-overview?locale=en&dateId=ranking_20100528
2010-05-28,Ethiopia,104.0,1067.0,https://api.fifa.com/api/v3/picture/flags-sq-2/ETH,CAF,https://www.fifa.com/fifa-world-ranking/ETH,https://www.fifa.com/api/ranking-overview?locale=en&dateId=ranking_20100528
2010-05-28,Nepal,105.0,1062.0,https://api.fifa.com/api/v3/picture/flags-sq-2/NEP,AFC,https://www.fifa.com/fifa-world-ranking/NEP,https://www.fifa.com/api/ranking-overview?locale=en&dateId=ranking_20100528
2010-05-28,Guinea,106.0,1043.0,https://api.fifa.com/api/v3/picture/flags-sq-2/GUI,CAF,https://www.fifa.com/fifa-world-ranking/GUI,https://www.fifa.com/api/ranking-overview?locale=en&dateId=ranking_20100528
2010-05-28,Namibia,107.0,1040.0,https://api.fifa.com/api/v3/picture/flags-sq-2/NAM,CAF,https://www.fifa.com/fifa-world-ranking/NAM,https://www.fifa.com/api/ranking-overview?locale=en&dateId=ranking_20100528
2010-05-28,Georgia,108.0,1035.0,https://api.fifa.com/api/v3/picture/flags-sq-2/GEO,UEFA,https://www.fifa.com/fifa-world-ranking/GEO,https://www.fifa.com/api/ranking-overview?locale=en&dateId=ranking_20100528
2010-05-28,FYR Macedonia,109.0,1011.0,https://api.fifa.com/api/v3/picture/flags-sq-2/MKD,UEFA,https://www.fifa.com/fifa-world-ranking/MKD,https://www.fifa.com/api/ranking-overview?locale=en&dateId=ranking_20100528
2010-05-28,St. Vincent and the Grenadines,110.0,1008.0,https://api.fifa.com/api/v3/picture/flags-sq-2/VIN,CONCACAF,https://www.fifa.com/fifa-world-ranking/VIN,https://www.fifa.com/api/ranking-overview?locale=en&dateId=ranking_20100528
2010-05-28,Maldives,111.0,964.0,https://api.fifa.com/api/v3/picture/flags-sq-2/MDV,AFC,https://www.fifa.com/fifa-world-ranking/MDV,https://www.fifa.com/api/ranking-overview?locale=en&dateId=ranking_20100528
2010-05-28,Dominica,112.0,933.0,https://api.fifa.com/api/v3/picture/flags-sq-2/DMA,CONCACAF,https://www.fifa.com/fifa-world-ranking/DMA,https://www.fifa.com/api/ranking-overview?locale=en&dateId=ranking_20100528
2010-05-28,Tanzania,113.0,873.0,https://api.fifa.com/api/v3/picture/flags-sq-2/TAN,CAF,https://www.fifa.com/fifa-world-ranking/TAN,https://www.fifa.com/api/ranking-overview?locale=en&dateId=ranking_20100528
2010-05-28,Belize,114.0,814.0,https://api.fifa.com/api/v3/picture/flags-sq-2/BLZ,CONCACAF,https://www.fifa.com/fifa-world-ranking/BLZ,https://www.fifa.com/api/ranking-overview?locale=en&dateId=ranking_20100528
2010-05-28,Antigua and Barbuda,115.0,756.0,https://api.fifa.com/api/v3/picture/flags-sq-2/ATG,CONCACAF,https://www.fifa.com/fifa-world-ranking/ATG,https://www.fifa.com/api/ranking-overview?locale=en&dateId=ranking_20100528
2010-05-28,Botswana,116.0,704.0,https://api.fifa.com/api/v3/picture/flags-sq-2/BOT,CAF,https://www.fifa.com/fifa-world-ranking/BOT,https://www.fifa.com/api/ranking-overview?locale=en&dateId=ranking_20100528
2010-08-13,USA,1.0,2227.0,https://api.fifa.com/api/v3/picture/flags-sq-2/USA,CONCACAF,https://www.fifa.com/fifa-world-ranking/USA,https://www.fifa.com/api/ranking-overview?locale=en&dateId=ranking_20100813
2010-08-13,Germany,2.0,2151.0,https://api.fifa.com/api/v3/picture/flags-sq-2/GER,UEFA,https://www.fifa.com/fifa-world-ranking/GER,https://www.fifa.com/api/ranking-overview?locale=en&dateId=ranking_20100813
2010-08-13,Brazil,3.0,2124.0,https://api.fifa.com/api/v3/picture/flags-sq-2/BRA,CONMEBOL,https://www.fifa.com/fifa-world-ranking/BRA,https://www.fifa.com/api/ranking-overview?locale=en&dateId=ranking_20100813
2010-08-13,Sweden,4.0,2052.0,https://api.fifa.com/api/v3/picture/flags-sq-2/SWE,UEFA,https://www.fifa.com/fifa-world-ranking/SWE,https://www.fifa.com/api/ranking-overview?locale=en&dateId=ranking_20100813
2010-08-13,Japan,5.0,2034.0,https://api.fifa.com/api/v3/picture/flags-sq-2/JPN,AFC,https://www.fifa.com/fifa-world-ranking/JPN,https://www.fifa.com/api/ranking-overview?locale=en&dateId=ranking_20100813
2010-08-13,Korea DPR,6.0,2005.0,https://api.fifa.com/api/v3/picture/flags-sq-2/PRK,AFC,https://www.fifa.com/fifa-world-ranking/PRK,https://www.fifa.com/api/ranking-overview?locale=en&dateId=ranking_20100813
2010-08-13,Norway,7.0,1990.0,https://api.fifa.com/api/v3/picture/flags-sq-2/NOR,UEFA,https://www.fifa.com/fifa-world-ranking/NOR,https://www.fifa.com/api/ranking-overview?locale=en&dateId=ranking_20100813
2010-08-13,France,8.0,1974.0,https://api.fifa.com/api/v3/picture/flags-sq-2/FRA,UEFA,https://www.fifa.com/fifa-world-ranking/FRA,https://www.fifa.com/api/ranking-overview?locale=en&dateId=ranking_20100813
2010-08-13,England,9.0,1967.0,https://api.fifa.com/api/v3/picture/flags-sq-2/ENG,UEFA,https://www.fifa.com/fifa-world-ranking/ENG,https://www.fifa.com/api/ranking-overview?locale=en&dateId=ranking_20100813
2010-08-13,Denmark,10.0,1953.0,https://api.fifa.com/api/v3/picture/flags-sq-2/DEN,UEFA,https://www.fifa.com/fifa-world-ranking/DEN,https://www.fifa.com/api/ranking-overview?locale=en&dateId=ranking_20100813
2010-08-13,Australia,11.0,1949.0,https://api.fifa.com/api/v3/picture/flags-sq-2/AUS,AFC,https://www.fifa.com/fifa-world-ranking/AUS,https://www.fifa.com/api/ranking-overview?locale=en&dateId=ranking_20100813
2010-08-13,Italy,11.0,1949.0,https://api.fifa.com/api/v3/picture/flags-sq-2/ITA,UEFA,https://www.fifa.com/fifa-world-ranking/ITA,https://www.fifa.com/api/ranking-overview?locale=en&dateId=ranking_20100813
2010-08-13,Canada,13.0,1946.0,https://api.fifa.com/api/v3/picture/flags-sq-2/CAN,CONCACAF,https://www.fifa.com/fifa-world-ranking/CAN,https://www.fifa.com/api/ranking-overview?locale=en&dateId=ranking_20100813
2010-08-13,China PR,14.0,1911.0,https://api.fifa.com/api/v3/picture/flags-sq-2/CHN,AFC,https://www.fifa.com/fifa-world-ranking/CHN,https://www.fifa.com/api/ranking-overview?locale=en&dateId=ranking_20100813
2010-08-13,Netherlands,15.0,1860.0,https://api.fifa.com/api/v3/picture/flags-sq-2/NED,UEFA,https://www.fifa.com/fifa-world-ranking/NED,https://www.fifa.com/api/ranking-overview?locale=en&dateId=ranking_20100813
2010-08-13,Iceland,16.0,1834.0,https://api.fifa.com/api/v3/picture/flags-sq-2/ISL,UEFA,https://www.fifa.com/fifa-world-ranking/ISL,https://www.fifa.com/api/ranking-overview?locale=en&dateId=ranking_20100813
2010-08-13,Finland,17.0,1828.0,https://api.fifa.com/api/v3/picture/flags-sq-2/FIN,UEFA,https://www.fifa.com/fifa-world-ranking/FIN,https://www.fifa.com/api/ranking-overview?locale=en&dateId=ranking_20100813
2010-08-13,Russia,18.0,1819.0,https://api.fifa.com/api/v3/picture/flags-sq-2/RUS,UEFA,https://www.fifa.com/fifa-world-ranking/RUS,https://www.fifa.com/api/ranking-overview?locale=en&dateId=ranking_20100813
2010-08-13,Spain,19.0,1816.0,https://api.fifa.com/api/v3/picture/flags-sq-2/ESP,UEFA,https://www.fifa.com/fifa-world-ranking/ESP,https://www.fifa.com/api/ranking-overview?locale=en&dateId=ranking_20100813
2010-08-13,Ukraine,20.0,1815.0,https://api.fifa.com/api/v3/picture/flags-sq-2/UKR,UEFA,https://www.fifa.com/fifa-world-ranking/UKR,https://www.fifa.com/api/ranking-overview?locale=en&dateId=ranking_20100813
2010-08-13,Korea Republic,21.0,1806.0,https://api.fifa.com/api/v3/picture/flags-sq-2/KOR,AFC,https://www.fifa.com/fifa-world-ranking/KOR,https://www.fifa.com/api/ranking-overview?locale=en&dateId=ranking_20100813
